Dates,PX_LAST,12MO_CALL_IMP_VOL,12MO_PUT_IMP_VOL
2007/8/15,26.915,21.251,21.251
2007/8/16,26.79,21.891,21.891
2007/8/17,27.225,21.751,21.751
2007/8/20,27.26,21.139,21.139
2007/8/21,27.015,21.15,21.15
2007/8/22,26.975,20.779,20.779
2007/8/23,26.99,20.634,20.634
2007/8/24,27,20.572,20.572
2007/8/27,27.005,20.519,20.519
2007/8/28,26.63,21.02,21.02
2007/8/29,26.755,20.902,20.902
2007/8/30,26.7,20.876,20.876
2007/8/31,26.89,20.381,20.381
2007/9/3,26.89,20.381,20.381
2007/9/4,27.185,20.009,20.009
2007/9/5,26.845,19.594,19.594
2007/9/6,27.33,18.924,18.924
2007/9/7,27.295,18.177,18.177
2007/9/10,27.285,18.475,18.475
2007/9/11,27.83,17.658,17.658
2007/9/12,27.92,18.314,18.314
2007/9/13,27.935,18.58,18.58
2007/9/14,28.2,18.425,18.425
2007/9/17,27.64,19.298,19.298
2007/9/18,28.2029,18.564,18.564
2007/9/19,28.31,18.341,18.341
2007/9/20,28.155,18.432,18.432
2007/9/21,28.275,18.255,18.255
2007/9/24,28.35,18.327,18.327
2007/9/25,28.51,18.135,18.135
2007/9/26,28.675,17.887,17.887
2007/9/27,28.665,17.878,17.878
2007/9/28,28.735,18.064,18.064
2007/10/1,28.95,17.885,17.885
2007/10/2,28.96,18.248,18.248
2007/10/3,28.785,18.252,18.252
2007/10/4,28.935,18.566,18.566
2007/10/5,29.035,18.454,18.454
2007/10/8,28.9,18.572,18.572
2007/10/9,28.94,18.473,18.473
2007/10/10,28.935,18.587,18.587
2007/10/11,28.595,19.245,19.245
2007/10/12,28.9,18.675,18.675
2007/10/15,28.82,19.429,19.429
2007/10/16,28.88,19.498,19.498
2007/10/17,29.545,19.113,19.113
2007/10/18,29.68,19.233,19.233
2007/10/19,29.38,19.8,19.8
2007/10/22,29.625,20.083,20.083
2007/10/23,29.875,19.688,19.688
2007/10/24,30.09,20.337,20.337
2007/10/25,30.65,20.536,20.536
2007/10/26,30.785,20.226,20.226
2007/10/29,30.92,20.364,20.364
2007/10/30,30.865,20.451,20.451
2007/10/31,30.88,20.339,20.339
2007/11/1,30.45,21.495,21.495
2007/11/2,30.255,22.022,22.022
2007/11/5,30.17,22.451,22.451
2007/11/6,30.505,22.087,22.087
2007/11/7,29.98,22.43,22.43
2007/11/8,30.735,22.363,22.363
2007/11/9,30.415,23.285,23.285
2007/11/12,29.93,23.009,23.009
2007/11/13,30.52,22.469,22.469
2007/11/14,30.68,22.018,22.018
2007/11/15,30.975,22.301,22.301
2007/11/16,31.31,21.975,21.975
2007/11/19,31.15,22.536,22.536
2007/11/20,31.395,22.549,22.549
2007/11/21,31.125,23.229,23.229
2007/11/22,31.125,23.229,23.229
2007/11/23,31.15,22.978,22.978
2007/11/26,30.865,23.47,23.47
2007/11/27,31.49,22.584,22.584
2007/11/28,31.495,22.108,22.108
2007/11/29,31.395,21.831,21.831
2007/11/30,31.05,21.361,21.361
2007/12/3,31.1,21.153,21.153
2007/12/4,31.375,21.012,21.012
2007/12/5,31.525,21.145,21.145
2007/12/6,31.535,20.798,20.798
2007/12/7,31.575,20.615,20.615
2007/12/10,31.635,19.852,19.852
2007/12/11,31.485,19.878,19.878
2007/12/12,31.885,19.573,19.573
2007/12/13,32.045,19.597,19.597
2007/12/14,31.905,19.978,19.978
2007/12/17,31.235,20.631,20.631
2007/12/18,31.11,20.407,20.407
2007/12/19,31.425,20.144,20.144
2007/12/20,31.14,20.494,20.494
2007/12/21,31.535,20.016,20.016
2007/12/24,31.605,19.939,19.939
2007/12/25,31.605,19.939,19.939
2007/12/26,31.505,19.644,19.644
2007/12/27,31.15,19.921,19.921
2007/12/28,31.135,20.156,20.156
2007/12/31,30.685,19.899,19.899
2008/1/1,30.685,19.899,19.899
2008/1/2,30.545,20.954,20.954
2008/1/3,30.865,20.652,20.652
2008/1/4,30.925,21.024,21.024
2008/1/7,31.655,21.023,21.023
2008/1/8,31.785,21.231,21.231
2008/1/9,32.635,21.08,21.08
2008/1/10,32.78,21.024,21.024
2008/1/11,31.885,21.758,21.758
2008/1/14,32.15,21.443,21.443
2008/1/15,31.805,21.977,21.977
2008/1/16,31.325,22.152,22.152
2008/1/17,31.02,23.079,23.079
2008/1/18,30.37,22.969,22.969
2008/1/21,30.37,22.969,22.969
2008/1/22,29.395,23.295,23.295
2008/1/23,29.435,23.809,23.809
2008/1/24,29.94,22.726,22.726
2008/1/25,29.205,23.569,23.569
2008/1/28,29.705,22.623,22.623
2008/1/29,29.275,22.836,22.836
2008/1/30,28.885,23.284,23.284
2008/1/31,29.5,22.714,22.714
2008/2/1,29.63,22.741,22.741
2008/2/4,29.315,22.848,22.848
2008/2/5,28.7,23.486,23.486
2008/2/6,28.855,23.711,23.711
2008/2/7,29.225,23.845,23.845
2008/2/8,29.625,23.907,23.907
2008/2/11,29.75,24.249,24.249
2008/2/12,29.96,23.942,23.942
2008/2/13,29.695,23.908,23.908
2008/2/14,29.275,23.795,23.795
2008/2/15,29.38,23.637,23.637
2008/2/18,29.38,23.637,23.637
2008/2/19,29.05,23.293,23.293
2008/2/20,29.115,23.333,23.333
2008/2/21,28.995,23.365,23.365
2008/2/22,29.13,23.213,23.213
2008/2/25,29.385,22.596,22.596
2008/2/26,29.76,22.14,22.14
2008/2/27,30.025,21.936,21.936
2008/2/28,29.73,22.25,22.25
2008/2/29,29.23,23.355,23.355
2008/3/3,29.51,23.257,23.257
2008/3/4,29.685,23.277,23.277
2008/3/5,29.84,22.769,22.769
2008/3/6,29.55,23.413,23.413
2008/3/7,29.425,23.753,23.753
2008/3/10,29.33,24.271,24.271
2008/3/11,29.735,23.253,23.253
2008/3/12,29.595,23.364,23.364
2008/3/13,29.465,23.724,23.724
2008/3/14,28.765,24.956,24.956
2008/3/17,28.845,24.798,24.798
2008/3/18,29.705,23.069,23.069
2008/3/19,29.98,23.297,23.297
2008/3/20,30.52,23.198,23.198
2008/3/21,30.52,23.198,23.198
2008/3/24,30.59,22.419,22.419
2008/3/25,30.705,22.056,22.056
2008/3/26,30.575,22.223,22.223
2008/3/27,30.655,22.176,22.176
2008/3/28,30.47,22.355,22.355
2008/3/31,30.435,22.132,22.132
2008/4/1,30.72,21.605,21.605
2008/4/2,30.23,21.996,21.996
2008/4/3,30.28,21.992,21.992
2008/4/4,30.125,21.88,21.88
2008/4/7,30.185,21.887,21.887
2008/4/8,30.255,21.654,21.654
2008/4/9,30.39,21.719,21.719
2008/4/10,30.665,21.68,21.68
2008/4/11,30.145,21.987,21.987
2008/4/14,30.5,22.024,22.024
2008/4/15,30.47,21.955,21.955
2008/4/16,30.575,21.318,21.318
2008/4/17,30.34,21.115,21.115
2008/4/18,30.055,20.775,20.775
2008/4/21,30.175,20.824,20.824
2008/4/22,29.945,20.866,20.866
2008/4/23,30.16,20.776,20.776
2008/4/24,30.125,20.734,20.734
2008/4/25,29.665,20.605,20.605
2008/4/28,29.49,20.432,20.432
2008/4/29,29.36,20.339,20.339
2008/4/30,29.435,20.025,20.025
2008/5/1,29.545,20.015,20.015
2008/5/2,29.385,19.994,19.994
2008/5/5,29.19,20.151,20.151
2008/5/6,29.135,20.457,20.457
2008/5/7,28.515,20.787,20.787
2008/5/8,28.145,21.227,21.227
2008/5/9,28.075,21.347,21.347
2008/5/12,28.2,21.373,21.373
2008/5/13,28.25,21.605,21.605
2008/5/14,28.27,21.242,21.242
2008/5/15,28.505,21.049,21.049
2008/5/16,28.535,21.204,21.204
2008/5/19,28.76,20.819,20.819
2008/5/20,28.545,21.01,21.01
2008/5/21,28.325,21.49,21.49
2008/5/22,29.135,20.995,20.995
2008/5/23,29.315,20.73,20.73
2008/5/26,29.315,20.73,20.73
2008/5/27,29.295,20.487,20.487
2008/5/28,28.72,20.669,20.669
2008/5/29,28.935,20.532,20.532
2008/5/30,28.63,20.538,20.538
2008/6/2,28.5,21.128,21.128
2008/6/3,28.2,21.686,21.686
2008/6/4,28.35,21.455,21.455
2008/6/5,28.595,21.371,21.371
2008/6/6,27.9,21.537,21.537
2008/6/9,27.93,21.768,21.768
2008/6/10,29.005,21.098,21.098
2008/6/11,28.57,21.413,21.413
2008/6/12,28.57,21.483,21.483
2008/6/13,27.71,22.596,22.596
2008/6/16,27.09,22.782,22.782
2008/6/17,26.98,22.63,22.63
2008/6/18,26.58,22.962,22.962
2008/6/19,26.68,22.853,22.853
2008/6/20,26.83,22.961,22.961
2008/6/23,26.63,22.873,22.873
2008/6/24,26.685,22.816,22.816
2008/6/25,27.05,21.832,21.832
2008/6/26,26.61,22.482,22.482
2008/6/27,25.92,23.243,23.243
2008/6/30,25.99,23.19,23.19
2008/7/1,25.5,23.158,23.158
2008/7/2,25.685,23.177,23.177
2008/7/3,25.74,23.169,23.169
2008/7/4,25.74,23.169,23.169
2008/7/7,25.645,23.368,23.368
2008/7/8,25.735,23.146,23.146
2008/7/9,25.445,23.382,23.382
2008/7/10,25.02,23.646,23.646
2008/7/11,25.135,23.757,23.757
2008/7/14,25.48,23.572,23.572
2008/7/15,25.895,23.583,23.583
2008/7/16,26.17,23.278,23.278
2008/7/17,25.17,23.53,23.53
2008/7/18,25.015,23.376,23.376
2008/7/21,24.8,23.802,23.802
2008/7/22,25.675,23.1,23.1
2008/7/23,26.25,22.85,22.85
2008/7/24,25.93,23.289,23.289
2008/7/25,26.03,23.024,23.024
2008/7/28,25.575,23.475,23.475
2008/7/29,25.785,23.304,23.304
2008/7/30,25.655,22.939,22.939
2008/7/31,25.75,23.006,23.006
2008/8/1,26.57,22.593,22.593
2008/8/4,26.95,22.211,22.211
2008/8/5,27.455,21.982,21.982
2008/8/6,27.68,21.48,21.48
2008/8/7,27.005,22.568,22.568
2008/8/8,27.705,21.952,21.952
2008/8/11,27.675,22.07,22.07
2008/8/12,27.395,22.279,22.279
2008/8/13,27.605,22.31,22.31
2008/8/14,27.51,22.46,22.46
2008/8/15,27.53,22.278,22.278
2008/8/18,27.165,22.404,22.404
2008/8/19,27.165,22.541,22.541
2008/8/20,27.175,22.515,22.515
2008/8/21,26.755,22.866,22.866
2008/8/22,27.185,22.681,22.681
2008/8/25,26.785,22.967,22.967
2008/8/26,26.76,22.822,22.822
2008/8/27,26.895,22.548,22.548
2008/8/28,26.56,22.816,22.816
2008/8/29,26.035,23.347,23.347
2008/9/1,26.035,23.347,23.347
2008/9/2,25.98,23.445,23.445
2008/9/3,25.83,23.544,23.544
2008/9/4,25.855,24.031,24.031
2008/9/5,25.965,23.781,23.781
2008/9/8,26.69,23.292,23.292
2008/9/9,26.94,23.372,23.372
2008/9/10,26.905,23.471,23.471
2008/9/11,27.075,23.626,23.626
2008/9/12,27.25,23.667,23.667
2008/9/15,27.375,23.952,23.952
2008/9/16,27.425,24.248,24.248
2008/9/17,26.33,25.598,25.598
2008/9/18,26.695,26.446,26.446
2008/9/19,26.36,25.464,25.464
2008/9/22,25.69,25.703,25.703
2008/9/23,25.34,26.11,26.11
2008/9/24,25.095,26.493,26.493
2008/9/25,25.73,25.735,25.735
2008/9/26,26.24,25.907,25.907
2008/9/29,25.515,27.108,27.108
2008/9/30,26.44,25.593,25.593
2008/10/1,27.08,25.413,25.413
2008/10/2,26.8,28.748,28.748
2008/10/3,26.285,27.139,27.139
2008/10/6,25.46,29.315,29.315
2008/10/7,24.65,29.236,29.236
2008/10/8,23.705,31.723,31.723
2008/10/9,21.65,32.988,32.988
2008/10/10,20.75,43.36,43.36
2008/10/13,23.63,35.885,35.885
2008/10/14,21.865,37.198,37.198
2008/10/15,22.105,38.338,38.338
2008/10/16,22.89,40.509,40.509
2008/10/17,22.1,38.785,38.785
2008/10/20,23.23,37.173,37.173
2008/10/21,23.015,36.88,36.88
2008/10/22,22.69,37.418,37.418
2008/10/23,21.53,40.733,40.733
2008/10/24,20.805,43.182,43.182
2008/10/27,20.505,43.189,43.189
2008/10/28,22.625,43.605,43.605
2008/10/29,21.925,42.625,42.625
2008/10/30,22.33,42.416,42.416
2008/10/31,22.03,40.996,40.996
2008/11/3,22.725,40.782,40.782
2008/11/4,23.015,39.656,39.656
2008/11/5,22.365,40.122,40.122
2008/11/6,22.245,41.452,41.452
2008/11/7,23.125,40.772,40.772
2008/11/10,22.95,41.472,41.472
2008/11/11,22.22,41.515,41.515
2008/11/12,21.915,43.363,43.363
2008/11/13,23.14,43.231,43.231
2008/11/14,22.51,43.084,43.084
2008/11/17,21.985,43.515,43.515
2008/11/18,21.745,45.214,45.214
2008/11/19,21.135,45.744,45.744
2008/11/20,20.535,48.129,48.129
2008/11/21,22,49.12,49.12
2008/11/24,22.615,44.384,44.384
2008/11/25,22.535,43.492,43.492
2008/11/26,22.69,42.207,42.207
2008/11/27,22.69,42.207,42.207
2008/11/28,23.435,39.826,39.826
2008/12/1,22.165,41.964,41.964
2008/12/2,21.965,44.044,44.044
2008/12/3,23.07,43.514,43.514
2008/12/4,22.375,43.594,43.594
2008/12/5,22.99,45.609,45.609
2008/12/8,22.99,43.104,43.104
2008/12/9,22.415,43.946,43.946
2008/12/10,22.655,44.512,44.512
2008/12/11,22.11,44.197,44.197
2008/12/12,22.285,43.942,43.942
2008/12/15,22.485,43.376,43.376
2008/12/16,23.23,42.306,42.306
2008/12/17,22.74,41.207,41.207
2008/12/18,22.59,39.527,39.527
2008/12/19,22.215,39.344,39.344
2008/12/22,22.33,38.638,38.638
2008/12/23,21.985,38.903,38.903
2008/12/24,22.05,38.559,38.559
2008/12/25,22.05,38.559,38.559
2008/12/26,22.29,37.802,37.802
2008/12/29,22.205,37.602,37.602
2008/12/30,22.465,36.162,36.162
2008/12/31,22.635,35.381,35.381
2009/1/1,22.635,35.381,35.381
2009/1/2,22.95,34.281,34.281
2009/1/5,22.72,33.572,33.572
2009/1/6,22.355,33.295,33.295
2009/1/7,22.465,33.324,33.324
2009/1/8,22.62,33.922,33.922
2009/1/9,22.3,33.61,33.61
2009/1/12,21.865,34.365,34.365
2009/1/13,22.01,34.833,34.833
2009/1/14,21.31,38.082,38.082
2009/1/15,21.68,38.151,38.151
2009/1/16,21.92,36.255,36.255
2009/1/19,21.92,36.255,36.255
2009/1/20,21.44,36.65,36.65
2009/1/21,21.645,36.47,36.47
2009/1/22,21.56,36.517,36.517
2009/1/23,21.1,36.407,36.407
2009/1/26,21.515,35.565,35.565
2009/1/27,21.665,34.306,34.306
2009/1/28,21.93,33.414,33.414
2009/1/29,21.775,33.072,33.072
2009/1/30,21.36,34.294,34.294
2009/2/2,21.12,35.5,35.5
2009/2/3,21.66,33.982,33.982
2009/2/4,21.2,33.371,33.371
2009/2/5,21.345,33.188,33.188
2009/2/6,21.775,32.51,32.51
2009/2/9,21.155,32.865,32.865
2009/2/10,20.335,33.72,33.72
2009/2/11,20.635,33.588,33.588
2009/2/12,22.195,32.567,32.567
2009/2/13,21.925,32.359,32.359
2009/2/16,21.925,32.359,32.359
2009/2/17,21.3,33.331,33.331
2009/2/18,21.34,34.063,34.063
2009/2/19,21.65,33.626,33.626
2009/2/20,21.42,34.291,34.291
2009/2/23,21.045,33.845,33.845
2009/2/24,21.53,33.616,33.616
2009/2/25,21.185,33.678,33.678
2009/2/26,20.535,33.197,33.197
2009/2/27,20.425,34.385,34.385
2009/3/2,19.845,35.211,35.211
2009/3/3,19.415,35.806,35.806
2009/3/4,19.865,35.244,35.244
2009/3/5,18.925,35.682,35.682
2009/3/6,19.55,36.065,36.065
2009/3/9,19.375,35.902,35.902
2009/3/10,19.58,36.022,36.022
2009/3/11,19.785,35.356,35.356
2009/3/12,20.42,34.361,34.361
2009/3/13,20.61,33.997,33.997
2009/3/16,20.635,32.921,32.921
2009/3/17,20.725,33.01,33.01
2009/3/18,20.825,32.832,32.832
2009/3/19,21.09,32.591,32.591
2009/3/20,21.32,32.631,32.631
2009/3/23,22.07,31.927,31.927
2009/3/24,22.01,31.604,31.604
2009/3/25,22.375,31.622,31.622
2009/3/26,22.425,30.932,30.932
2009/3/27,22.55,31.066,31.066
2009/3/30,21.96,32.348,32.348
2009/3/31,21.975,31.715,31.715
2009/4/1,22.43,31.444,31.444
2009/4/2,22.67,30.595,30.595
2009/4/3,22.485,31.167,31.167
2009/4/6,22.495,31.25,31.25
2009/4/7,22.31,31.594,31.594
2009/4/8,22.495,31.532,31.532
2009/4/9,22.495,31.255,31.255
2009/4/10,22.495,31.255,31.255
2009/4/13,22.365,31.11,31.11
2009/4/14,22.105,31.375,31.375
2009/4/15,22.515,31.25,31.25
2009/4/16,22.55,30.99,30.99
2009/4/17,22.51,30.249,30.249
2009/4/20,22.165,30.669,30.669
2009/4/21,21.545,30.83,30.83
2009/4/22,21.465,30.955,30.955
2009/4/23,21.46,30.957,30.957
2009/4/24,21.395,30.764,30.764
2009/4/27,21.12,30.788,30.788
2009/4/28,21.14,30.605,30.605
2009/4/29,21.355,30.14,30.14
2009/4/30,21.525,30.285,30.285
2009/5/1,21.235,30.267,30.267
2009/5/4,21.585,30.313,30.313
2009/5/5,21.57,30.105,30.105
2009/5/6,21.47,29.77,29.77
2009/5/7,21.4,29.822,29.822
2009/5/8,21.46,28.844,28.844
2009/5/11,21.375,28.735,28.735
2009/5/12,22.2,27.973,27.973
2009/5/13,21.815,28.275,28.275
2009/5/14,22.45,27.455,27.455
2009/5/15,22.48,27.366,27.366
2009/5/18,23.035,26.19,26.19
2009/5/19,23.32,24.931,24.931
2009/5/20,23.5,24.681,24.681
2009/5/21,23.34,24.751,24.751
2009/5/22,23.65,24.662,24.662
2009/5/25,23.65,24.662,24.662
2009/5/26,23.605,24.873,24.873
2009/5/27,23.315,25.032,25.032
2009/5/28,23.45,24.955,24.955
2009/5/29,24.58,24.497,24.497
2009/6/1,24.51,25.06,25.06
2009/6/2,24.83,24.568,24.568
2009/6/3,24.545,25.276,25.276
2009/6/4,24.88,25.428,25.428
2009/6/5,24.72,25.508,25.508
2009/6/8,24.69,25.961,25.961
2009/6/9,24.545,25.78,25.78
2009/6/10,24.205,26.203,26.203
2009/6/11,24.29,25.766,25.766
2009/6/12,24.445,25.73,25.73
2009/6/15,24.055,26.029,26.029
2009/6/16,23.915,26.025,26.025
2009/6/17,23.965,26.342,26.342
2009/6/18,24.775,25.845,25.845
2009/6/19,24.405,25.935,25.935
2009/6/22,23.995,26.659,26.659
2009/6/23,23.9,26.884,26.884
2009/6/24,23.75,26.623,26.623
2009/6/25,23.925,26.342,26.342
2009/6/26,24.065,25.792,25.792
2009/6/29,24.145,25.402,25.402
2009/6/30,23.995,25.233,25.233
2009/7/1,24.59,24.849,24.849
2009/7/2,24.44,25.295,25.295
2009/7/3,24.44,25.295,25.295
2009/7/6,24.5,25.752,25.752
2009/7/7,24.32,25.865,25.865
2009/7/8,24.255,26.618,26.618
2009/7/9,24.355,26.176,26.176
2009/7/10,24.155,26.482,26.482
2009/7/13,24.525,25.957,25.957
2009/7/14,24.645,25.645,25.645
2009/7/15,25.265,24.915,24.915
2009/7/16,25.395,24.587,24.587
2009/7/17,25.16,24.46,24.46
2009/7/20,25.515,23.979,23.979
2009/7/21,25.175,23.611,23.611
2009/7/22,24.565,23.8,23.8
2009/7/23,24.59,23.937,23.937
2009/7/24,24.68,23.924,23.924
2009/7/27,24.76,23.957,23.957
2009/7/28,24.695,23.904,23.904
2009/7/29,24.64,24.241,24.241
2009/7/30,24.835,23.828,23.828
2009/7/31,24.92,23.845,23.845
2009/8/3,24.8,24.295,24.295
2009/8/4,24.75,24.245,24.245
2009/8/5,24.585,24.433,24.433
2009/8/6,24.695,24.548,24.548
2009/8/7,24.67,24.4,24.4
2009/8/10,24.72,24.402,24.402
2009/8/11,24.52,24.432,24.432
2009/8/12,24.23,24.318,24.318
2009/8/13,24.06,24.468,24.468
2009/8/14,24.235,24.412,24.412
2009/8/17,24.35,24.58,24.58
2009/8/18,24.305,24.358,24.358
2009/8/19,24.68,24.252,24.252
2009/8/20,24.71,23.849,23.849
2009/8/21,24.955,23.266,23.266
2009/8/24,24.53,23.251,23.251
2009/8/25,24.37,22.807,22.807
2009/8/26,24.59,22.76,22.76
2009/8/27,24.72,22.735,22.735
2009/8/28,24.53,23.087,23.087
2009/8/31,24.385,23.47,23.47
2009/9/1,24.265,23.489,23.489
2009/9/2,24.9,23.446,23.446
2009/9/3,24.79,23.862,23.862
2009/9/4,24.975,23.507,23.507
2009/9/7,24.975,23.507,23.507
2009/9/8,25.205,23.341,23.341
2009/9/9,25.315,23.05,23.05
2009/9/10,25.29,23.115,23.115
2009/9/11,25.755,23.425,23.425
2009/9/14,26.08,22.84,22.84
2009/9/15,26.225,22.566,22.566
2009/9/16,26.335,22.526,22.526
2009/9/17,26.71,22.551,22.551
2009/9/18,26.88,22.283,22.283
2009/9/21,26.5,22.535,22.535
2009/9/22,26.425,22.476,22.476
2009/9/23,26.29,22.119,22.119
2009/9/24,26.17,22.396,22.396
2009/9/25,26.485,22.232,22.232
2009/9/28,26.565,22.229,22.229
2009/9/29,26.655,22.051,22.051
2009/9/30,26.85,21.909,21.909
2009/10/1,26.56,22.26,22.26
2009/10/2,26.935,22.236,22.236
2009/10/5,26.9,22.332,22.332
2009/10/6,27.16,21.857,21.857
2009/10/7,27.405,21.507,21.507
2009/10/8,27.295,21.378,21.378
2009/10/9,27.325,21.164,21.164
2009/10/12,27.395,20.847,20.847
2009/10/13,27.4,20.764,20.764
2009/10/14,27.42,20.613,20.613
2009/10/15,27.46,20.788,20.788
2009/10/16,27.505,20.578,20.578
2009/10/19,27.395,20.319,20.319
2009/10/20,27.035,20.211,20.211
2009/10/21,27.035,20.072,20.072
2009/10/22,27.075,20.554,20.554
2009/10/23,26.62,20.814,20.814
2009/10/26,26.615,21.128,21.128
2009/10/27,26.73,21.068,21.068
2009/10/28,26.755,21.589,21.589
2009/10/29,27.045,21.458,21.458
2009/10/30,26.655,22.384,22.384
2009/11/2,26.86,22.371,22.371
2009/11/3,26.56,22.876,22.876
2009/11/4,26.745,22.239,22.239
2009/11/5,27.2,22.259,22.259
2009/11/6,27.245,21.987,21.987
2009/11/9,27.74,21.708,21.708
2009/11/10,27.905,21.704,21.704
2009/11/11,28.065,21.406,21.406
2009/11/12,27.97,21.709,21.709
2009/11/13,28.23,21.67,21.67
2009/11/16,28.37,21.604,21.604
2009/11/17,28.435,21.381,21.381
2009/11/18,28.29,21.293,21.293
2009/11/19,28.44,21.469,21.469
2009/11/20,28.74,20.973,20.973
2009/11/23,29.12,20.758,20.758
2009/11/24,29.095,20.601,20.601
2009/11/25,29.055,20.287,20.287
2009/11/26,29.055,20.287,20.287
2009/11/27,28.59,21.315,21.315
2009/11/30,28.6,21.658,21.658
2009/12/1,29.04,21.151,21.151
2009/12/2,28.98,21.22,21.22
2009/12/3,28.635,21.498,21.498
2009/12/4,28.745,21.749,21.749
2009/12/7,28.935,21.637,21.637
2009/12/8,28.84,22.113,22.113
2009/12/9,28.915,22.146,22.146
2009/12/10,29.29,21.74,21.74
2009/12/11,29.555,21.571,21.571
2009/12/14,29.52,21.613,21.613
2009/12/15,29.53,21.472,21.472
2009/12/16,29.21,21.377,21.377
2009/12/17,28.49,21.9,21.9
2009/12/18,28.46,21.839,21.839
2009/12/21,28.59,21.099,21.099
2009/12/22,28.635,20.832,20.832
2009/12/23,28.645,20.682,20.682
2009/12/24,28.72,20.491,20.491
2009/12/25,28.72,20.491,20.491
2009/12/28,28.72,20.588,20.588
2009/12/29,28.87,20.199,20.199
2009/12/30,28.84,20.224,20.224
2009/12/31,28.5,20.257,20.257
2010/1/1,28.5,20.257,20.257
2010/1/4,28.52,20.375,20.375
2010/1/5,28.175,20.363,20.363
2010/1/6,28.165,19.856,19.856
2010/1/7,28.095,19.668,19.668
2010/1/8,27.575,19.829,19.829
2010/1/11,28.135,19.404,19.404
2010/1/12,28.44,19.398,19.398
2010/1/13,28.515,19.059,19.059
2010/1/14,28.565,18.885,18.885
2010/1/15,28.145,19.187,19.187
2010/1/18,28.145,19.187,19.187
2010/1/19,28.21,18.489,18.489
2010/1/20,27.75,18.818,18.818
2010/1/21,27.185,19.099,19.099
2010/1/22,27.12,19.544,19.544
2010/1/25,27.175,20.028,20.028
2010/1/26,27.07,20.112,20.112
2010/1/27,27.255,20.432,20.432
2010/1/28,27.09,20.685,20.685
2010/1/29,27.125,20.453,20.453
2010/2/1,27.19,20.396,20.396
2010/2/2,27.525,19.855,19.855
2010/2/3,27.435,19.934,19.934
2010/2/4,26.715,21.067,21.067
2010/2/5,26.545,22.376,22.376
2010/2/8,26.325,21.941,21.941
2010/2/9,27.005,21.302,21.302
2010/2/10,26.895,21.459,21.459
2010/2/11,27.11,21.184,21.184
2010/2/12,26.99,21.292,21.292
2010/2/15,26.99,21.292,21.292
2010/2/16,27.41,20.827,20.827
2010/2/17,27.665,20.379,20.379
2010/2/18,27.955,19.98,19.98
2010/2/19,27.86,19.832,19.832
2010/2/22,27.69,19.348,19.348
2010/2/23,27.415,19.69,19.69
2010/2/24,27.58,19.267,19.267
2010/2/25,26.56,20.169,20.169
2010/2/26,26.36,19.733,19.733
2010/3/1,26.635,19.592,19.592
2010/3/2,26.65,19.472,19.472
2010/3/3,26.965,19.192,19.192
2010/3/4,27.235,19.204,19.204
2010/3/5,27.35,18.864,18.864
2010/3/8,27.23,18.891,18.891
2010/3/9,27.09,18.814,18.814
2010/3/10,27.1,18.823,18.823
2010/3/11,26.8,19.732,19.732
2010/3/12,26.675,19.498,19.498
2010/3/15,26.825,19.488,19.488
2010/3/16,26.85,19.256,19.256
2010/3/17,26.92,19.09,19.09
2010/3/18,26.975,19.05,19.05
2010/3/19,27.375,19.103,19.103
2010/3/22,27.27,19.327,19.327
2010/3/23,27.65,18.957,18.957
2010/3/24,27.31,19.104,19.104
2010/3/25,27.4,19.176,19.176
2010/3/26,27.325,19.558,19.558
2010/3/29,27.385,19.414,19.414
2010/3/30,27.435,19.355,19.355
2010/3/31,27.5,19.192,19.192
2010/4/1,27.65,19.064,19.064
2010/4/2,27.65,19.064,19.064
2010/4/5,27.43,19.295,19.295
2010/4/6,27.145,19.484,19.484
2010/4/7,26.91,19.672,19.672
2010/4/8,26.88,19.645,19.645
2010/4/9,27.295,19.53,19.53
2010/4/12,27.38,19.395,19.395
2010/4/13,27.51,19.31,19.31
2010/4/14,27.475,19.279,19.279
2010/4/15,27.13,19.619,19.619
2010/4/16,27.485,19.764,19.764
2010/4/19,27.66,19.962,19.962
2010/4/20,27.235,19.732,19.732
2010/4/21,27.095,19.859,19.859
2010/4/22,27.155,19.982,19.982
2010/4/23,26.94,20.297,20.297
2010/4/26,26.865,20.157,20.157
2010/4/27,26.435,20.794,20.794
2010/4/28,26.68,21.325,21.325
2010/4/29,26.87,20.891,20.891
2010/4/30,26.725,21.027,21.027
2010/5/3,26.88,21.078,21.078
2010/5/4,26.59,22.388,22.388
2010/5/5,26.83,22.401,22.401
2010/5/6,26.15,23.649,23.649
2010/5/7,26.335,26.462,26.462
2010/5/10,27.02,24.533,24.533
2010/5/11,26.805,23.957,23.957
2010/5/12,27.01,22.139,22.139
2010/5/13,26.745,22.082,22.082
2010/5/14,26.67,23.163,23.163
2010/5/17,26.705,23.465,23.465
2010/5/18,26.55,23.395,23.395
2010/5/19,26.56,24.602,24.602
2010/5/20,25.77,26.546,26.546
2010/5/21,25.795,27.09,27.09
2010/5/24,25.73,25.686,25.686
2010/5/25,25.31,27.269,27.269
2010/5/26,25.04,25.229,25.229
2010/5/27,25.615,24.089,24.089
2010/5/28,25.7,24.13,24.13
2010/5/31,25.7,24.13,24.13
2010/6/1,25.645,23.843,23.843
2010/6/2,26.205,23.703,23.703
2010/6/3,26.375,22.942,22.942
2010/6/4,25.635,24.092,24.092
2010/6/7,25.4,24.47,24.47
