Dates,PX_LAST,12MO_CALL_IMP_VOL,12MO_PUT_IMP_VOL
2007/8/14,2.494,52.42,52.42
2007/8/15,2.491,52.856,52.856
2007/8/16,2.414,52.655,52.655
2007/8/17,2.463,50.91,50.91
2007/8/20,2.453,52.742,52.742
2007/8/21,2.471,51.316,51.316
2007/8/22,2.49,51.609,51.609
2007/8/23,2.464,51.342,51.342
2007/8/24,2.543,51.115,51.115
2007/8/27,2.449,51.749,51.749
2007/8/28,2.426,52.838,52.838
2007/8/29,2.5,53.502,53.502
2007/8/30,2.457,53.576,53.576
2007/8/31,2.503,52.512,52.512
2007/9/3,2.503,52.512,52.512
2007/9/4,2.591,51.124,51.124
2007/9/5,2.56,51.751,51.751
2007/9/6,2.57,51.528,51.528
2007/9/7,2.577,52.114,52.114
2007/9/10,2.486,53.377,53.377
2007/9/11,2.524,53.986,53.986
2007/9/12,2.48,53.906,53.906
2007/9/13,2.477,54.451,54.451
2007/9/14,2.531,54.795,54.795
2007/9/17,2.63,53.765,53.765
2007/9/18,2.747,52.567,52.567
2007/9/19,2.806,51.817,51.817
2007/9/20,2.783,52.43,52.43
2007/9/21,2.741,52.456,52.456
2007/9/24,2.756,53.163,53.163
2007/9/25,3.001,52.64,52.64
2007/9/26,3.134,52.436,52.436
2007/9/27,3.051,52.081,52.081
2007/9/28,2.964,52.735,52.735
2007/10/1,3.031,52.009,52.009
2007/10/2,3.029,52.93,52.93
2007/10/3,3.011,52.932,52.932
2007/10/4,3.02,52.952,52.952
2007/10/5,3.143,51.773,51.773
2007/10/8,3.181,52.468,52.468
2007/10/9,3.256,51.321,51.321
2007/10/10,3.346,50.707,50.707
2007/10/11,3.273,51.514,51.514
2007/10/12,3.286,50.639,50.639
2007/10/15,3.423,51.931,51.931
2007/10/16,3.424,51.483,51.483
2007/10/17,3.469,51.713,51.713
2007/10/18,3.433,51.283,51.283
2007/10/19,3.32,52.27,52.27
2007/10/22,3.287,52.974,52.974
2007/10/23,3.713,46.831,46.831
2007/10/24,3.607,49.901,49.901
2007/10/25,3.619,49.771,49.771
2007/10/26,3.603,49.937,49.937
2007/10/29,3.767,49.377,49.377
2007/10/30,3.777,49.813,49.813
2007/10/31,3.781,49.813,49.813
2007/11/1,3.756,51.87,51.87
2007/11/2,3.751,51.18,51.18
2007/11/5,3.787,51.513,51.513
2007/11/6,3.89,51.527,51.527
2007/11/7,3.84,51.234,51.234
2007/11/8,3.884,52.477,52.477
2007/11/9,3.607,53.25,53.25
2007/11/12,3.501,53.498,53.498
2007/11/13,3.63,52.816,52.816
2007/11/14,3.549,51.475,51.475
2007/11/15,3.437,53.123,53.123
2007/11/16,3.4,54.53,54.53
2007/11/19,3.316,53.55,53.55
2007/11/20,3.233,54.037,54.037
2007/11/21,3.079,57.794,57.794
2007/11/22,3.079,57.794,57.794
2007/11/23,3.107,56.704,56.704
2007/11/26,3.067,57.086,57.086
2007/11/27,3.191,54.996,54.996
2007/11/28,3.287,54.603,54.603
2007/11/29,3.303,54.405,54.405
2007/11/30,3.3,53.641,53.641
2007/12/3,3.397,53.917,53.917
2007/12/4,3.393,54.608,54.608
2007/12/5,3.419,54.57,54.57
2007/12/6,3.414,54.507,54.507
2007/12/7,3.367,53.962,53.962
2007/12/10,3.356,54.751,54.751
2007/12/11,3.329,54.493,54.493
2007/12/12,3.309,54.354,54.354
2007/12/13,3.291,54.394,54.394
2007/12/14,3.36,54.093,54.093
2007/12/17,3.3,53.988,53.988
2007/12/18,3.454,53.387,53.387
2007/12/19,3.553,51.463,51.463
2007/12/20,3.891,54.663,54.663
2007/12/21,4.014,53.565,53.565
2007/12/24,3.987,52.062,52.062
2007/12/25,3.987,52.062,52.062
2007/12/26,4.1,51.561,51.561
2007/12/27,3.921,54.048,54.048
2007/12/28,3.847,55.427,55.427
2007/12/31,3.803,56.761,56.761
2008/1/1,3.803,56.761,56.761
2008/1/2,3.764,56.503,56.503
2008/1/3,3.724,57.998,57.998
2008/1/4,3.516,62.465,62.465
2008/1/7,3.554,63.229,63.229
2008/1/8,3.329,62.816,62.816
2008/1/9,3.286,63.383,63.383
2008/1/10,3.529,62.057,62.057
2008/1/11,3.344,62.803,62.803
2008/1/14,3.253,62.845,62.845
2008/1/15,3.15,64.783,64.783
2008/1/16,3.153,64.656,64.656
2008/1/17,3.11,64.814,64.814
2008/1/18,3.121,63.779,63.779
2008/1/21,3.121,63.779,63.779
2008/1/22,3.187,63.379,63.379
2008/1/23,3.394,60.215,60.215
2008/1/24,3.134,59.525,59.525
2008/1/25,3.11,60.974,60.974
2008/1/28,3.284,59.517,59.517
2008/1/29,3.309,58.501,58.501
2008/1/30,3.277,58.629,58.629
2008/1/31,3.593,55.846,55.846
2008/2/1,3.627,55.495,55.495
2008/2/4,3.699,55.445,55.445
2008/2/5,3.609,56.502,56.502
2008/2/6,3.717,57.083,57.083
2008/2/7,3.836,57.793,57.793
2008/2/8,3.84,57.211,57.211
2008/2/11,3.841,56.081,56.081
2008/2/12,3.843,56.288,56.288
2008/2/13,3.901,56.039,56.039
2008/2/14,3.821,56.046,56.046
2008/2/15,3.8,55.902,55.902
2008/2/18,3.8,55.902,55.902
2008/2/19,3.827,55.557,55.557
2008/2/20,3.924,54.762,54.762
2008/2/21,3.981,54.548,54.548
2008/2/22,3.971,53.925,53.925
2008/2/25,4,53.566,53.566
2008/2/26,4.143,51.696,51.696
2008/2/27,4.633,49.031,49.031
2008/2/28,4.506,51.132,51.132
2008/2/29,4.511,52.351,52.351
2008/3/3,4.42,53.252,53.252
2008/3/4,4.503,53.12,53.12
2008/3/5,4.586,52.383,52.383
2008/3/6,4.374,53.697,53.697
2008/3/7,4.466,53.451,53.451
2008/3/10,4.744,53.533,53.533
2008/3/11,4.726,53.376,53.376
2008/3/12,4.863,53.842,53.842
2008/3/13,4.887,54.868,54.868
2008/3/14,4.751,56.651,56.651
2008/3/17,4.713,56.654,56.654
2008/3/18,5,55.394,55.394
2008/3/19,4.981,55.263,55.263
2008/3/20,5.177,55.629,55.629
2008/3/21,5.177,55.629,55.629
2008/3/24,5.453,54.565,54.565
2008/3/25,5.303,54.511,54.511
2008/3/26,5.409,54.958,54.958
2008/3/27,5.194,56.678,56.678
2008/3/28,5.084,57.097,57.097
2008/3/31,4.95,59.73,59.73
2008/4/1,5.216,57.511,57.511
2008/4/2,5.193,57.383,57.383
2008/4/3,5.333,56.929,56.929
2008/4/4,5.173,57.831,57.831
2008/4/7,5.129,57.303,57.303
2008/4/8,5.271,56.351,56.351
2008/4/9,5.203,56.71,56.71
2008/4/10,5.224,56.615,56.615
2008/4/11,5.073,57.107,57.107
2008/4/14,5.111,57.162,57.162
2008/4/15,5.211,56.847,56.847
2008/4/16,5.567,55.131,55.131
2008/4/17,5.814,54.03,54.03
2008/4/18,5.509,54.233,54.233
2008/4/21,5.617,55.107,55.107
2008/4/22,4.286,53.578,53.578
2008/4/23,4.466,53.512,53.512
2008/4/24,4.717,52.809,52.809
2008/4/25,4.851,52.039,52.039
2008/4/28,4.723,52.608,52.608
2008/4/29,4.597,52.9,52.9
2008/4/30,4.569,53.124,53.124
2008/5/1,4.429,53.227,53.227
2008/5/2,4.443,53.393,53.393
2008/5/5,4.429,53.174,53.174
2008/5/6,4.42,52.946,52.946
2008/5/7,4.309,53.484,53.484
2008/5/8,4.307,53.361,53.361
2008/5/9,4.389,53.084,53.084
2008/5/12,4.387,53.806,53.806
2008/5/13,4.38,54.176,54.176
2008/5/14,4.343,54.384,54.384
2008/5/15,4.276,53.752,53.752
2008/5/16,4.523,53.609,53.609
2008/5/19,4.426,53.144,53.144
2008/5/20,4.519,53.171,53.171
2008/5/21,4.527,53.5,53.5
2008/5/22,4.53,53.372,53.372
2008/5/23,4.459,55.13,55.13
2008/5/26,4.459,55.13,55.13
2008/5/27,4.576,55.308,55.308
2008/5/28,4.446,54.79,54.79
2008/5/29,4.336,54.549,54.549
2008/5/30,4.337,54.439,54.439
2008/6/2,4.413,54.385,54.385
2008/6/3,4.553,53.832,53.832
2008/6/4,4.624,53.792,53.792
2008/6/5,4.739,52.977,52.977
2008/6/6,4.546,54.261,54.261
2008/6/9,4.447,54.239,54.239
2008/6/10,4.376,54.557,54.557
2008/6/11,4.319,55.668,55.668
2008/6/12,4.43,55.035,55.035
2008/6/13,4.603,55.059,55.059
2008/6/16,4.56,54.692,54.692
2008/6/17,4.471,54.046,54.046
2008/6/18,4.311,54.675,54.675
2008/6/19,4.586,54.881,54.881
2008/6/20,4.486,54.141,54.141
2008/6/23,4.23,55.41,55.41
2008/6/24,4.143,55.916,55.916
2008/6/25,4.229,55.513,55.513
2008/6/26,4.111,56.324,56.324
2008/6/27,3.82,56.757,56.757
2008/6/30,3.724,57.223,57.223
2008/7/1,3.871,56.756,56.756
2008/7/2,3.893,56.211,56.211
2008/7/3,3.897,56.698,56.698
2008/7/4,3.897,56.698,56.698
2008/7/7,4.036,56.142,56.142
2008/7/8,4.059,56.127,56.127
2008/7/9,4.089,56.207,56.207
2008/7/10,3.979,56.299,56.299
2008/7/11,3.887,56.835,56.835
2008/7/14,3.973,57.36,57.36
2008/7/15,3.959,58.186,58.186
2008/7/16,4.016,57.967,57.967
2008/7/17,3.969,57.869,57.869
2008/7/18,3.871,57.424,57.424
2008/7/21,3.907,56.663,56.663
2008/7/22,3.889,56.57,56.57
2008/7/23,3.997,55.702,55.702
2008/7/24,3.819,57.373,57.373
2008/7/25,3.979,56.103,56.103
2008/7/28,4.09,55.028,55.028
2008/7/29,4.434,53.368,53.368
2008/7/30,4.361,54.357,54.357
2008/7/31,4.413,53.79,53.79
2008/8/1,4.174,54.021,54.021
2008/8/4,4.261,54.7,54.7
2008/8/5,4.27,54.051,54.051
2008/8/6,4.286,54.095,54.095
2008/8/7,4.351,53.647,53.647
2008/8/8,4.436,53.663,53.663
2008/8/11,4.6,53.052,53.052
2008/8/12,4.401,53.371,53.371
2008/8/13,4.451,53.509,53.509
2008/8/14,4.549,53.413,53.413
2008/8/15,4.466,51.999,51.999
2008/8/18,4.37,53.162,53.162
2008/8/19,4.301,52.729,52.729
2008/8/20,4.36,52.932,52.932
2008/8/21,4.286,53.259,53.259
2008/8/22,4.379,52.962,52.962
2008/8/25,4.277,52.976,52.976
2008/8/26,4.299,53.117,53.117
2008/8/27,4.377,52.932,52.932
2008/8/28,4.446,52.267,52.267
2008/8/29,4.406,52.816,52.816
2008/9/1,4.406,52.816,52.816
2008/9/2,4.406,52.741,52.741
2008/9/3,4.416,52.919,52.919
2008/9/4,4.267,52.999,52.999
2008/9/5,4.237,53.738,53.738
2008/9/8,4.307,54.114,54.114
2008/9/9,4.106,55.674,55.674
2008/9/10,4.107,55.305,55.305
2008/9/11,4.119,54.677,54.677
2008/9/12,4.207,54.532,54.532
2008/9/15,4.016,55.832,55.832
2008/9/16,4.066,55.774,55.774
2008/9/17,4.123,57.532,57.532
2008/9/18,4.434,57.135,57.135
2008/9/19,4.563,54.228,54.228
2008/9/22,4.53,53.236,53.236
2008/9/23,4.504,56.42,56.42
2008/9/24,4.539,54.003,54.003
2008/9/25,4.71,52.793,52.793
2008/9/26,4.696,53.713,53.713
2008/9/29,4.514,57.366,57.366
2008/9/30,4.411,55.675,55.675
2008/10/1,4.291,55.416,55.416
2008/10/2,4.186,57.481,57.481
2008/10/3,4.139,56.741,56.741
2008/10/6,3.784,65.589,65.589
2008/10/7,3.187,65.612,65.612
2008/10/8,3.249,70.704,70.704
2008/10/9,3.277,65.899,65.899
2008/10/10,3.47,71.899,71.899
2008/10/13,3.629,67.781,67.781
2008/10/14,3.434,68.919,68.919
2008/10/15,3.216,70.588,70.588
2008/10/16,3.35,73.327,73.327
2008/10/17,3.329,73.647,73.647
2008/10/20,3.4,68.585,68.585
2008/10/21,2.979,67.694,67.694
2008/10/22,2.957,70.194,70.194
2008/10/23,2.97,69.605,69.605
2008/10/24,2.707,70.451,70.451
2008/10/27,2.563,71.951,71.951
2008/10/28,2.939,70.883,70.883
2008/10/29,3.109,68.607,68.607
2008/10/30,3.254,67.483,67.483
2008/10/31,3.537,66.485,66.485
2008/11/3,3.337,67.737,67.737
2008/11/4,3.433,67.06,67.06
2008/11/5,3.284,67.764,67.764
2008/11/6,3.069,71.463,71.463
2008/11/7,3.123,71.421,71.421
2008/11/10,3.076,72.064,72.064
2008/11/11,3.146,72.634,72.634
2008/11/12,2.957,73.617,73.617
2008/11/13,3.48,72.739,72.739
2008/11/14,3.147,72.908,72.908
2008/11/17,3.036,76.953,76.953
2008/11/18,3.064,76.91,76.91
2008/11/19,2.936,78.517,78.517
2008/11/20,2.674,85.726,85.726
2008/11/21,2.856,87.635,87.635
2008/11/24,3.173,79.814,79.814
2008/11/25,3.09,77.908,77.908
2008/11/26,3.267,76.946,76.946
2008/11/27,3.267,76.946,76.946
2008/11/28,3.283,76.321,76.321
2008/12/1,3.149,78.258,78.258
2008/12/2,3.316,78.764,78.764
2008/12/3,3.401,77.995,77.995
2008/12/4,3.31,78.257,78.257
2008/12/5,3.61,75.529,75.529
2008/12/8,3.644,76.294,76.294
2008/12/9,4.013,73.047,73.047
2008/12/10,4.069,75.678,75.678
2008/12/11,4.02,75.198,75.198
2008/12/12,4.073,75.939,75.939
2008/12/15,4.07,76.381,76.381
2008/12/16,4.093,74.344,74.344
2008/12/17,4.113,73.527,73.527
2008/12/18,4.034,73.847,73.847
2008/12/19,3.956,72.536,72.536
2008/12/22,3.989,70.828,70.828
2008/12/23,3.879,69.333,69.333
2008/12/24,3.916,69.362,69.362
2008/12/25,3.916,69.362,69.362
2008/12/26,4.066,66.423,66.423
2008/12/29,3.99,64.497,64.497
2008/12/30,4.094,63.164,63.164
2008/12/31,4.27,63.518,63.518
2009/1/1,4.27,63.518,63.518
2009/1/2,4.267,61.071,61.071
2009/1/5,4.563,60.056,60.056
2009/1/6,4.706,58.184,58.184
2009/1/7,4.673,59.07,59.07
2009/1/8,4.736,60.209,60.209
2009/1/9,4.609,58.103,58.103
2009/1/12,4.459,62.299,62.299
2009/1/13,4.42,63.499,63.499
2009/1/14,4.22,65.03,65.03
2009/1/15,4.517,62.675,62.675
2009/1/16,4.466,63.768,63.768
2009/1/19,4.466,63.768,63.768
2009/1/20,4.261,64.248,64.248
2009/1/21,4.384,63.418,63.418
2009/1/22,4.406,62.922,62.922
2009/1/23,4.349,63.472,63.472
2009/1/26,4.307,62.281,62.281
2009/1/27,4.974,57.012,57.012
2009/1/28,5.166,56.098,56.098
2009/1/29,5.269,57.473,57.473
2009/1/30,5.163,58.873,58.873
2009/2/2,5.279,60.024,60.024
2009/2/3,5.249,58.674,58.674
2009/2/4,5.264,58.627,58.627
2009/2/5,5.353,58.883,58.883
2009/2/6,5.286,57.782,57.782
2009/2/9,5.277,57.553,57.553
2009/2/10,5.167,57.888,57.888
2009/2/11,5.167,59.312,59.312
2009/2/12,5.419,59.467,59.467
2009/2/13,5.506,59.402,59.402
2009/2/16,5.506,59.402,59.402
2009/2/17,5.317,60.225,60.225
2009/2/18,5.286,59.721,59.721
2009/2/19,5.299,59.507,59.507
2009/2/20,5.257,61.021,61.021
2009/2/23,5.083,60.4,60.4
2009/2/24,5.151,59.607,59.607
2009/2/25,5.113,58.666,58.666
2009/2/26,5.111,59.422,59.422
2009/2/27,5.177,58.946,58.946
2009/3/2,4.907,60.651,60.651
2009/3/3,5.194,59.112,59.112
2009/3/4,5.387,59.638,59.638
2009/3/5,5.414,58.355,58.355
2009/3/6,5.454,59.894,59.894
2009/3/9,5.5,59.177,59.177
2009/3/10,5.5,57.721,57.721
2009/3/11,5.356,58.476,58.476
2009/3/12,5.709,57.047,57.047
2009/3/13,5.624,56.644,56.644
2009/3/16,5.523,57.054,57.054
2009/3/17,5.827,55.939,55.939
2009/3/18,5.946,55.694,55.694
2009/3/19,5.93,56.261,56.261
2009/3/20,5.95,57.53,57.53
2009/3/23,6.2,56.008,56.008
2009/3/24,6.203,56.139,56.139
2009/3/25,5.937,57.839,57.839
2009/3/26,5.964,57.653,57.653
2009/3/27,5.669,58.447,58.447
2009/3/30,6.004,58.422,58.422
2009/3/31,6.131,57.778,57.778
2009/4/1,6.124,57.65,57.65
2009/4/2,6.161,56.894,56.894
2009/4/3,6.153,56.312,56.312
2009/4/6,6.357,55.608,55.608
2009/4/7,6.243,56.221,56.221
2009/4/8,6.326,56.034,56.034
2009/4/9,6.707,54.647,54.647
2009/4/10,6.707,54.647,54.647
2009/4/13,7.06,54.163,54.163
2009/4/14,6.829,55.982,55.982
2009/4/15,6.656,55.518,55.518
2009/4/16,6.896,54.553,54.553
2009/4/17,6.976,53.402,53.402
2009/4/20,7.087,54.259,54.259
2009/4/21,6.657,55.536,55.536
2009/4/22,6.554,55.38,55.38
2009/4/23,6.474,55.673,55.673
2009/4/24,6.104,54.197,54.197
2009/4/27,6.624,54.109,54.109
2009/4/28,6.597,53.858,53.858
2009/4/29,6.461,53.707,53.707
2009/4/30,6.473,53.273,53.273
2009/5/1,6.354,53.064,53.064
2009/5/4,6.42,52.957,52.957
2009/5/5,6.444,52.05,52.05
2009/5/6,6.141,52.928,52.928
2009/5/7,5.71,55.382,55.382
2009/5/8,5.746,54.097,54.097
2009/5/11,5.657,54.648,54.648
2009/5/12,5.761,54.61,54.61
2009/5/13,5.379,56.099,56.099
2009/5/14,5.297,56.518,56.518
2009/5/15,5.5,55.26,55.26
2009/5/18,5.539,54.337,54.337
2009/5/19,5.661,53.754,53.754
2009/5/20,5.75,53.608,53.608
2009/5/21,5.587,54.862,54.862
2009/5/22,5.543,54.439,54.439
2009/5/25,5.543,54.439,54.439
2009/5/26,5.727,54.667,54.667
2009/5/27,5.561,54.256,54.256
2009/5/28,5.506,54.089,54.089
2009/5/29,5.631,53.623,53.623
2009/6/1,5.849,52.926,52.926
2009/6/2,5.881,52.522,52.522
2009/6/3,5.786,52.894,52.894
2009/6/4,5.816,52.724,52.724
2009/6/5,5.599,53.052,53.052
2009/6/8,5.544,53.499,53.499
2009/6/9,5.573,52.824,52.824
2009/6/10,5.409,52.805,52.805
2009/6/11,5.391,52.545,52.545
2009/6/12,5.406,51.694,51.694
2009/6/15,5.451,51.778,51.778
2009/6/16,5.404,51.815,51.815
2009/6/17,5.771,51.426,51.426
2009/6/18,5.901,48.952,48.952
2009/6/19,5.941,50.923,50.923
2009/6/22,5.793,51.614,51.614
2009/6/23,5.653,51.816,51.816
2009/6/24,5.656,51.594,51.594
2009/6/25,5.873,50.956,50.956
2009/6/26,5.767,49.653,49.653
2009/6/29,5.886,49.641,49.641
2009/6/30,5.906,49.006,49.006
2009/7/1,5.803,49.068,49.068
2009/7/2,5.703,49.241,49.241
2009/7/3,5.703,49.241,49.241
2009/7/6,5.683,49.514,49.514
2009/7/7,5.543,49.498,49.498
2009/7/8,5.529,49.944,49.944
2009/7/9,5.707,49.35,49.35
2009/7/10,5.724,49.381,49.381
2009/7/13,6.027,48.376,48.376
2009/7/14,6.186,47.841,47.841
2009/7/15,6.344,47.507,47.507
2009/7/16,6.304,47.294,47.294
2009/7/17,6.306,47.003,47.003
2009/7/20,6.403,46.267,46.267
2009/7/21,6.397,46.257,46.257
2009/7/22,6.469,45.936,45.936
2009/7/23,6.637,45.722,45.722
2009/7/24,6.029,46.377,46.377
2009/7/27,5.957,46.342,46.342
2009/7/28,6.049,46.097,46.097
2009/7/29,6.1,46.42,46.42
2009/7/30,6.23,45.686,45.686
2009/7/31,6.277,45.939,45.939
2009/8/3,6.424,45.585,45.585
2009/8/4,6.311,45.753,45.753
2009/8/5,6.33,45.449,45.449
2009/8/6,6.214,45.72,45.72
2009/8/7,6.429,45.453,45.453
2009/8/10,6.543,45.095,45.095
2009/8/11,6.584,45.164,45.164
2009/8/12,6.611,45.228,45.228
2009/8/13,6.611,45.122,45.122
2009/8/14,6.356,45.482,45.482
2009/8/17,6.159,46.194,46.194
2009/8/18,6.221,45.888,45.888
2009/8/19,6.41,45.842,45.842
2009/8/20,6.426,45.503,45.503
2009/8/21,6.443,45.149,45.149
2009/8/24,6.331,45.295,45.295
2009/8/25,6.351,44.897,44.897
2009/8/26,6.281,44.862,44.862
2009/8/27,6.25,45.121,45.121
2009/8/28,6.317,45.229,45.229
2009/8/31,6.233,45.452,45.452
2009/9/1,6.021,46.125,46.125
2009/9/2,5.969,46.29,46.29
2009/9/3,5.756,47.058,47.058
2009/9/4,5.85,46.754,46.754
2009/9/7,5.85,46.754,46.754
2009/9/8,5.926,46.225,46.225
2009/9/9,6.176,45.898,45.898
2009/9/10,6.214,45.527,45.527
2009/9/11,6.094,45.224,45.224
2009/9/14,6.183,45.343,45.343
2009/9/15,6.424,44.777,44.777
2009/9/16,6.686,44.26,44.26
2009/9/17,6.634,44.168,44.168
2009/9/18,6.771,44.118,44.118
2009/9/21,6.786,44.266,44.266
2009/9/22,6.819,43.89,43.89
2009/9/23,6.693,43.659,43.659
2009/9/24,6.66,44.067,44.067
2009/9/25,6.609,44.24,44.24
2009/9/28,6.567,44.536,44.536
2009/9/29,6.609,44.364,44.364
2009/9/30,6.596,44.472,44.472
2009/10/1,6.374,44.446,44.446
2009/10/2,6.389,44.971,44.971
2009/10/5,6.489,44.857,44.857
2009/10/6,6.596,44.912,44.912
2009/10/7,6.607,44.53,44.53
2009/10/8,6.577,44.487,44.487
2009/10/9,6.701,44.082,44.082
2009/10/12,6.58,44.282,44.282
2009/10/13,6.641,43.874,43.874
2009/10/14,6.867,43.644,43.644
2009/10/15,7.193,43.251,43.251
2009/10/16,6.999,43.172,43.172
2009/10/19,7.114,42.385,42.385
2009/10/20,6.994,42.065,42.065
2009/10/21,6.836,42.174,42.174
2009/10/22,7.09,42.047,42.047
2009/10/23,7.841,42.005,42.005
2009/10/26,7.881,41.801,41.801
2009/10/27,7.749,42.237,42.237
2009/10/28,7.649,43.139,43.139
2009/10/29,7.903,42.404,42.404
2009/10/30,7.636,43.008,43.008
2009/11/2,7.686,43.482,43.482
2009/11/3,7.679,43.764,43.764
2009/11/4,7.737,42.647,42.647
2009/11/5,8.056,42.981,42.981
2009/11/6,7.98,43.049,43.049
2009/11/9,8.171,43.177,43.177
2009/11/10,8.343,43.74,43.74
2009/11/11,8.491,44.021,44.021
2009/11/12,8.313,43.66,43.66
2009/11/13,8.476,44.37,44.37
2009/11/16,8.494,44.597,44.597
2009/11/17,8.679,44.173,44.173
2009/11/18,8.733,43.971,43.971
2009/11/19,8.609,44.589,44.589
2009/11/20,8.567,45.169,45.169
2009/11/23,8.626,44.656,44.656
2009/11/24,8.524,44.431,44.431
2009/11/25,8.46,43.559,43.559
2009/11/26,8.46,43.559,43.559
2009/11/27,8.264,44.68,44.68
2009/11/30,8.376,44.83,44.83
2009/12/1,8.319,44.777,44.777
2009/12/2,8.429,44.589,44.589
2009/12/3,8.284,45.292,45.292
2009/12/4,8.033,46.168,46.168
2009/12/7,7.987,46.128,46.128
2009/12/8,7.989,45.504,45.504
2009/12/9,7.994,45.314,45.314
2009/12/10,8.106,45.633,45.633
2009/12/11,7.957,45.948,45.948
2009/12/14,8.059,45.673,45.673
2009/12/15,8.131,45.402,45.402
2009/12/16,7.869,45.823,45.823
2009/12/17,7.676,45.025,45.025
2009/12/18,7.61,44.548,44.548
2009/12/21,7.709,44.069,44.069
2009/12/22,7.659,43.908,43.908
2009/12/23,8.121,43.002,43.002
2009/12/24,8.127,43.14,43.14
2009/12/25,8.127,43.14,43.14
2009/12/28,8.191,43.18,43.18
2009/12/29,8.14,43.237,43.237
2009/12/30,7.947,43.298,43.298
2009/12/31,7.87,43.649,43.649
2010/1/1,7.87,43.649,43.649
2010/1/4,7.64,43.846,43.846
2010/1/5,7.359,44.608,44.608
2010/1/6,7.617,42.699,42.699
2010/1/7,7.486,43.002,43.002
2010/1/8,7.614,42.891,42.891
2010/1/11,7.604,42.836,42.836
2010/1/12,7.481,42.321,42.321
2010/1/13,7.709,41.379,41.379
2010/1/14,7.284,41.924,41.924
2010/1/15,7.279,41.65,41.65
2010/1/18,7.279,41.65,41.65
2010/1/19,7.314,40.502,40.502
2010/1/20,7.32,41.525,41.525
2010/1/21,7.313,41.349,41.349
2010/1/22,7.27,41.8,41.8
2010/1/25,7.019,43.213,43.213
2010/1/26,7.136,43.254,43.254
2010/1/27,7.281,43.499,43.499
2010/1/28,9.006,43.198,43.198
2010/1/29,8.893,42.181,42.181
2010/2/1,8.719,42.549,42.549
2010/2/2,8.836,41.034,41.034
2010/2/3,8.85,40.589,40.589
2010/2/4,8.62,41.939,41.939
2010/2/5,8.691,42.337,42.337
2010/2/8,8.7,41.487,41.487
2010/2/9,8.876,41.321,41.321
2010/2/10,8.784,41.506,41.506
2010/2/11,9.051,41.236,41.236
2010/2/12,9.026,41.425,41.425
2010/2/15,9.026,41.425,41.425
2010/2/16,9.266,40.938,40.938
2010/2/17,9.216,40.447,40.447
2010/2/18,9.443,39.735,39.735
2010/2/19,9.521,39.541,39.541
2010/2/22,9.324,40.382,40.382
2010/2/23,9.193,40.229,40.229
2010/2/24,9.241,41.371,41.371
2010/2/25,9.373,41.426,41.426
2010/2/26,9.436,40.801,40.801
2010/3/1,9.957,40.013,40.013
2010/3/2,9.854,39.984,39.984
2010/3/3,9.65,40.168,40.168
2010/3/4,9.716,40.063,40.063
2010/3/5,9.664,40.237,40.237
2010/3/8,9.811,40.002,40.002
2010/3/9,9.991,40.85,40.85
2010/3/10,10.183,40.485,40.485
2010/3/11,10.17,40.52,40.52
2010/3/12,9.997,41.145,41.145
2010/3/15,9.943,40.892,40.892
2010/3/16,10.09,40.323,40.323
2010/3/17,10.131,40.795,40.795
2010/3/18,10.077,40.406,40.406
2010/3/19,10.064,40.231,40.231
2010/3/22,10.413,40.339,40.339
2010/3/23,10.423,39.685,39.685
2010/3/24,10.339,39.904,39.904
2010/3/25,10.506,40.71,40.71
2010/3/26,10.614,40.525,40.525
2010/3/29,10.557,40.609,40.609
2010/3/30,10.723,40.348,40.348
2010/3/31,10.534,40.986,40.986
2010/4/1,10.714,40.389,40.389
2010/4/2,10.714,40.389,40.389
2010/4/5,11.427,40.704,40.704
2010/4/6,11.91,42.268,42.268
2010/4/7,11.39,41.697,41.697
2010/4/8,11.69,42.452,42.452
2010/4/9,11.774,41.83,41.83
2010/4/12,11.883,42.042,42.042
2010/4/13,12.34,42.428,42.428
2010/4/14,12.51,45.227,45.227
2010/4/15,12.404,45.422,45.422
2010/4/16,12.187,46.376,46.376
2010/4/19,12.114,46.704,46.704
2010/4/20,12.439,46.542,46.542
2010/4/21,12.426,46.995,46.995
2010/4/22,14.321,45.176,45.176
2010/4/23,14.247,45.791,45.791
2010/4/26,15.453,47.137,47.137
2010/4/27,14.581,48.857,48.857
2010/4/28,14.199,48.641,48.641
2010/4/29,14.739,48.807,48.807
2010/4/30,14.129,49.476,49.476
2010/5/3,14.57,49.791,49.791
2010/5/4,14.194,51.674,51.674
2010/5/5,14.033,51.973,51.973
2010/5/6,13.853,57.885,57.885
2010/5/7,13.013,57.136,57.136
2010/5/10,13.929,55.665,55.665
2010/5/11,14.26,54.998,54.998
2010/5/12,15.404,53.08,53.08
2010/5/13,15.716,52.252,52.252
2010/5/14,14.366,56.261,56.261
2010/5/17,15.193,59.657,59.657
2010/5/18,14.573,60.043,60.043
2010/5/19,14.373,60.629,60.629
2010/5/20,13.57,62.938,62.938
2010/5/21,14.21,61.507,61.507
2010/5/24,14.517,60.032,60.032
2010/5/25,15,61.74,61.74
2010/5/26,14.971,57.54,57.54
2010/5/27,15.551,55.528,55.528
2010/5/28,15.879,55.185,55.185
2010/5/31,15.879,55.185,55.185
2010/6/1,15.327,56.387,56.387
2010/6/2,15.826,56.295,56.295
2010/6/3,15.979,54.772,54.772
2010/6/4,15.683,55.881,55.881
